"climbRate","Sgz","p","q","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SaTime1","SaTime2","SaTime3","SaTime4","diffSaTime1","diffSaTime2","diffSaTime3","Sa","Goal"
264,13,-0.2,0.16,-1.7,-12,-2,0.014,-2.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.022
-111,18,0.32,0.2,-1.6,-11,-17,0.018,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.021
-502,3,0.4,0.17,-0.5,-10,-15,-0.003,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-497,-25,0.26,0,0.6,-9,4,-0.007,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.015
507,-30,-0.15,-0.16,1,-9,20,-0.008,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
28,16,-0.07,0.16,-0.7,-11,-14,0.007,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
164,-40,-0.16,-0.09,-0.7,-11,19,0.001,-0.7,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
501,-15,0.19,-0.02,-0.7,-11,6,0.007,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.022
280,1,0.33,0.2,-0.2,-10,-18,0.006,0.6,-7e-04,-5e-04,-5e-04,-5e-04,-3e-04,0,0,-5e-04,0.023
-236,2,0.01,0.27,0.4,-10,-26,-0.018,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-415,-13,-0.3,0.03,0,-10,-2,-0.013,-0.4,-8e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.016
211,-22,0.07,-0.09,-0.8,-11,13,0.011,0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-280,-15,-0.01,0.12,0.4,-10,-10,-0.006,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-106,-37,-0.04,-0.01,0.2,-10,4,0,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
209,-36,-0.01,-0.13,0.2,-10,16,0.001,0.3,-5e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,-6e-04,0.017
338,-33,0.04,-0.04,0.2,-10,14,0.006,-1.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
555,-6,0.2,-0.02,0.6,-9,5,0.003,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.023
-107,14,-0.22,0.25,0.7,-9,-25,-0.014,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
-112,2,-0.56,-0.02,-0.7,-11,7,-0.008,-0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
16,0,-0.43,0.01,-2,-12,6,0.012,-0.4,-5e-04,-5e-04,-5e-04,-6e-04,0,0,0,-6e-04,0.017
188,3,0.02,-0.04,-2.4,-12,9,0.023,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.022
-472,-5,0.62,-0.03,-0.4,-10,5,0.006,2.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-340,-26,0.58,-0.02,1.5,-8,4,-0.006,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
-38,-35,0.13,-0.09,2.6,-7,12,-0.022,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
158,-33,-0.44,-0.07,2.4,-8,9,-0.03,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.018
176,-32,-0.5,-0.07,2.3,-8,9,-0.029,0,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.017
240,-26,-0.62,0.07,1.3,-9,-5,0.003,-1.1,-5e-04,-5e-04,-5e-04,-6e-04,0,0,0,-6e-04,0.018
247,-18,-0.36,0.02,0.3,-10,2,0.016,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
84,-11,-0.02,0.15,-0.2,-10,-11,0.015,-0.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-361,-20,0.3,0.15,0.5,-10,-13,0.007,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-447,-25,0.36,-0.08,0.7,-9,-6,0.007,3.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-510,-45,0.14,0.07,1.5,-9,-5,-0.013,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.017
-448,-60,-0.06,-0.03,1.5,-8,8,-0.011,-1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.016
-210,-73,-0.37,-0.09,1.1,-9,12,-0.014,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
415,-64,-0.07,-0.07,-0.5,-10,12,0.008,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
45,-42,0.05,0.18,-0.4,-10,-16,-0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
432,7,-0.12,0.09,1.3,-9,-8,-0.019,0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.023
-56,16,-0.52,0.28,0.5,-9,-26,-0.015,-0.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.024
-160,16,-0.57,0.28,0.3,-10,-27,-0.014,-0.2,-7e-04,-8e-04,-8e-04,-9e-04,1e-04,0,1e-04,-9e-04,0.023
-332,13,-0.59,0.32,-0.1,-10,-32,0.002,-0.8,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-539,-1,-0.39,0.07,-0.9,-11,7,0.018,-1.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-115,-31,0.58,-0.04,0,-10,7,0.008,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
5,-33,0.6,-0.02,1.3,-9,5,-0.003,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.016
438,-17,-0.36,-0.05,2.4,-8,6,-0.035,-0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
451,-15,-0.42,-0.06,2.3,-8,6,-0.034,0.2,-0.001,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.017
564,-2,-0.58,-0.06,1.4,-9,10,-0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
614,9,-0.57,0.13,0.9,-9,-6,0.001,-2.8,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-57,43,-0.06,0.29,-1,-11,-25,0.013,-0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-261,40,0.06,0.08,-1,-11,-23,0.013,2.7,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-293,40,0.08,-0.11,-1,-11,-15,0.013,4.8,-5e-04,-4e-04,-4e-04,-4e-04,-2e-04,0,0,-4e-04,0.017
116,31,0.04,-0.03,-0.2,-10,7,-0.009,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-172,33,-0.23,0.22,-0.4,-10,-19,-0.01,-0.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-624,14,-0.21,0.18,-1.1,-11,-15,0.007,-0.2,-5e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
109,-29,0.38,-0.06,0.7,-9,9,-0.004,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
44,-33,-0.42,-0.15,0.4,-10,17,-0.007,0.5,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.016
448,9,0.37,0.04,-0.4,-10,0,0.012,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
31,27,-0.03,0.15,0.6,-9,-14,-0.013,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
33,26,-0.35,0.01,0.3,-10,9,-0.024,-2,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.015
322,66,0.4,0.23,0.2,-10,-28,0.009,2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
48,69,0.41,0.15,0.7,-9,-17,-0.007,1.6,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-647,42,-0.32,0.15,0.9,-9,-14,-0.013,0,-6e-04,-7e-04,-7e-04,-8e-04,1e-04,0,1e-04,-8e-04,0.018
-377,-6,0.04,-0.11,0.2,-10,16,0.009,-0.8,-6e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,-2e-04,-5e-04,0.015
42,-12,0.07,-0.16,0.3,-10,20,0.001,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
195,-7,0.06,0.04,0.4,-10,-8,-0.002,0.8,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-282,-9,-0.05,0.12,0.4,-10,-11,-0.003,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
327,-16,-0.02,-0.05,0.1,-10,9,0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
420,-1,-0.01,0.02,0.1,-10,3,0,-0.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
-472,5,-0.07,0.25,-0.1,-10,-24,-0.002,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
-219,12,-0.04,0.13,0.4,-10,-11,-0.003,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
264,7,0.01,0.03,0.3,-10,1,-0.004,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.019
14,-9,-0.45,0.04,-0.9,-11,1,-0.002,0,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.019
-209,-18,0.25,0.08,-0.3,-10,-6,-0.004,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-258,-27,-0.03,0.05,0.1,-10,-2,-0.014,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.016
281,-31,-0.02,-0.11,-0.6,-11,16,0.009,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
23,-11,0.22,0.14,0.4,-10,-12,-0.004,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-74,-16,-0.35,0.04,0.2,-10,-2,-0.009,0,-7e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.019
-39,-28,0.14,0,-1.1,-11,5,0.014,-0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-17,-28,0.2,-0.01,-1.1,-11,5,0.014,0,-5e-04,-5e-04,-5e-04,-4e-04,-1e-04,0,-1e-04,-4e-04,0.017
-184,-8,-0.17,0.08,-0.2,-10,-6,0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
-232,1,0.01,0.08,0.4,-10,-6,-0.002,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
-123,14,-0.06,0.09,-0.1,-10,-6,0,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
40,-3,0.04,0.03,0.3,-10,1,-0.002,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-139,-5,-0.01,0.08,0.4,-10,-6,-0.002,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-19,-31,-0.01,0.03,0,-10,1,0,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
335,-17,0.04,-0.03,0.2,-10,7,0,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-143,6,-0.04,0.09,0.2,-10,-7,-0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
95,-2,0.01,0.04,0.2,-10,0,-0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-216,-13,-0.03,0.03,0.1,-10,0,0,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
308,-12,0.04,-0.08,0.2,-10,12,0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
371,20,0.04,0.03,0.3,-10,1,0.002,0,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.019
-388,21,-0.07,0.1,0.1,-10,-7,0,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-424,-5,-0.04,0.04,-0.2,-10,0,0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.016
421,-9,0.1,0.13,0.2,-10,5,-0.001,-3.5,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-10,16,-0.01,0.1,0.5,-9,-8,-0.003,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
129,17,-0.15,-0.02,0,-10,6,0.002,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
154,25,-0.1,0.04,-0.4,-10,-2,0.002,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-223,-50,0.25,-0.09,1.3,-9,11,-0.005,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.015
277,-48,-0.07,-0.11,1.8,-8,14,-0.014,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.016
361,-45,-0.15,-0.05,1.7,-8,14,-0.014,-0.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
473,-24,-0.49,0.01,0.8,-9,3,-0.009,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
426,-3,-0.64,0.07,-0.8,-11,-4,-0.004,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
227,18,-0.29,0.1,-2.8,-13,-5,0.016,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
135,30,0.53,0.08,-2.3,-12,-3,0.017,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.019
-352,4,-0.52,0.15,-1,-11,-9,0.021,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.035
-78,-22,0.46,0.03,-0.3,-10,2,0.003,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.034
-11,-23,0.5,-0.02,0.7,-9,7,-0.002,-0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.036
146,-26,-0.33,-0.06,1.5,-8,8,-0.011,-0.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.035
195,-23,-0.42,0.18,1.1,-9,-3,-0.01,-2.4,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.036
29,-18,-0.4,0.14,0.2,-10,-9,0.005,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.034
-222,-28,0.12,0.11,-0.9,-11,-6,0.01,-0.2,-9e-04,-8e-04,-8e-04,-7e-04,-2e-04,0,-2e-04,-7e-04,0.032
-202,-44,0.01,0.04,-0.6,-11,1,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.03
132,-45,0.01,0.02,0.1,-10,2,-0.005,-0.2,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.032
72,-41,-0.09,0.09,0,-10,-5,-0.005,0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.029
384,4,0.06,0.05,-0.7,-11,1,0.003,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.031
232,15,0.09,0.15,-0.5,-10,-13,0.001,0.7,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.03
-414,-3,-0.13,0.09,-1,-11,-5,0.003,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.025
-162,-18,0.12,-0.1,-1,-11,13,0.009,0.3,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,-2e-04,-7e-04,0.026
159,-11,-0.02,0.03,-0.4,-10,1,-0.004,-0.1,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.027
-144,-8,-0.03,0.12,-0.5,-10,-8,-0.001,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.025
-126,-10,0.17,0.08,-0.4,-10,-4,0.003,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,-2e-04,-7e-04,0.024
-114,-24,0.04,0.05,0.7,-9,-2,-0.006,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.023
-32,-29,-0.21,0.01,0.4,-10,3,-0.007,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-26,-29,-0.22,0.01,0.4,-10,3,-0.007,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.023
-23,-30,0.11,0.06,0,-10,-2,0.005,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
123,-27,0.31,0.04,1.1,-9,2,-0.007,-0.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.025
-13,-24,0.15,0.12,1.5,-8,-15,-0.011,1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-108,-26,0.03,-0.14,1.6,-8,4,-0.01,3.5,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.022
13,-27,-0.23,-0.01,1.4,-9,4,-0.011,-0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
314,-19,-0.38,-0.06,0.3,-10,10,-0.003,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.024
271,-5,-0.36,0.12,-0.7,-11,-7,0.002,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.023
242,-4,-0.35,0.13,-0.8,-11,-9,0.003,-0.5,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,1e-04,-7e-04,0.024
-252,-3,0.11,0.18,-1.3,-11,-14,0.01,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.023
-440,-16,0.31,0.11,-0.9,-11,-9,0.008,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
-406,-37,0.39,0.01,0.3,-10,3,-0.002,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-314,-44,0.36,-0.25,0.7,-9,21,-0.005,3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.019
443,-36,-0.05,-0.1,1.3,-9,13,0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
130,8,-0.08,0.11,1.3,-9,-10,-0.007,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.024
-262,-3,-0.2,0.03,0.5,-9,4,0.004,-1.3,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.018
99,-9,-0.2,-0.1,-0.1,-10,15,0.001,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.019
331,-1,-0.07,-0.06,-0.4,-10,11,0.009,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
363,15,0.08,0.08,-0.4,-10,-3,0.004,-0.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.023
-354,18,0.28,0.19,0.7,-9,-17,0.002,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
-527,1,0.31,0.06,1.3,-9,-6,0,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.019
-515,-12,0.24,-0.03,1.7,-8,9,-0.009,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-410,-34,-0.23,-0.01,1.8,-8,3,-0.018,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
-213,-48,-0.57,-0.06,0.7,-9,9,-0.011,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
-154,-52,-0.59,0.13,-0.3,-10,-9,0.005,-1.3,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
-26,-13,0.12,0.13,1.3,-9,-12,-0.012,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,1e-04,-7e-04,0.02
-129,-16,-0.03,0.07,1.4,-9,-5,-0.008,-0.5,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
383,-8,-0.08,-0.06,0.3,-10,10,0.006,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.022
-612,-13,-0.03,-0.02,0.6,-9,7,-0.005,1.4,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-514,-30,-0.1,-0.02,0.5,-10,7,-0.004,-0.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.014
-303,-40,-0.08,-0.32,0.4,-10,35,0.005,2.6,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.015
544,-33,0.24,-0.22,0.6,-9,27,0.01,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-167,10,-0.05,0.22,1.9,-8,-22,-0.012,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
123,-10,-0.06,-0.03,0.6,-9,6,0.005,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.019
-314,-18,-0.09,0.05,0.7,-9,-3,0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
437,-13,-0.2,-0.04,-0.7,-11,8,0.001,0,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.018
502,16,0.09,0.08,-1,-11,-10,0.01,1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.021
-555,14,0.16,-0.11,0.7,-9,4,0,3.9,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.017
200,-17,-0.21,-0.07,0,-10,10,0.005,0.3,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-244,-10,0.1,0.13,0.2,-10,-11,-0.003,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-211,-26,0.13,0,0.6,-9,3,0.001,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.017
319,-21,-0.19,-0.04,0.4,-10,8,-0.004,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
448,1,-0.1,0.01,-0.2,-10,3,0.004,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-119,22,-0.05,0.13,-0.6,-11,-11,0.001,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-202,6,-0.24,0.09,-0.4,-10,-6,-0.006,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-233,2,-0.26,-0.03,-0.7,-11,2,0,1.7,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.017
-218,1,-0.26,0.04,-0.8,-11,4,0.001,-0.4,-5e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.018
135,0,0.2,0.02,0.2,-10,2,-0.002,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
-232,-4,-0.19,0.08,0.6,-9,-6,-0.006,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.016
171,-10,-0.24,-0.09,-0.4,-10,13,0,0,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.019
64,19,0.32,0.06,-0.2,-10,-4,0.004,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-301,14,0.12,0.14,0.7,-9,-13,-0.008,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-381,0,-0.08,0.03,0.8,-9,-2,-0.01,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.016
-186,-12,-0.23,-0.1,0.5,-10,12,-0.007,0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.017
-136,-13,-0.25,-0.09,0.4,-10,13,-0.006,0.2,-5e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.016
230,-2,0.36,0.07,0.7,-9,-7,0.009,1.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.022
135,3,0.37,0.34,1,-9,-20,-0.009,-3.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
120,4,-0.05,-0.04,1.8,-8,6,-0.013,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-354,-1,-0.52,0.15,0.3,-10,-13,-0.006,0.1,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.016
-196,-16,-0.3,-0.12,-0.9,-11,15,0.014,0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.013
233,-16,0.05,-0.21,-1.1,-11,33,0.022,-1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.015
559,-6,0.32,-0.15,-0.8,-11,16,0.017,0.6,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.018
583,45,0.5,0.07,1.7,-8,-7,-0.01,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
296,65,0.23,0.14,2.6,-7,-14,-0.012,-0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
144,69,0.1,0.25,2.8,-7,-22,-0.016,-1.8,-7e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.022
-124,69,-0.18,0.23,2.8,-7,-24,-0.025,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
-611,27,-0.03,0.04,1.8,-8,-3,0.007,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.016
-145,-2,0,-0.11,1.8,-8,14,-0.003,0,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-265,-8,-0.22,0.14,1.6,-8,-13,-0.009,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.015
