"climbRate","Sgz","p","q","curPitch","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6","SeTime7","SeTime8","SeTime9","SeTime10","SeTime11","SeTime12","SeTime13","SeTime14","diffSeTime1","diffSeTime2","diffSeTime3","diffSeTime4","diffSeTime5","diffSeTime6","diffSeTime7","diffSeTime8","diffSeTime9","diffSeTime10","diffSeTime11","diffSeTime12","diffSeTime13","diffSeTime14","alpha","Se","goal"
-259,-25,0.43,-0.03,0.74,0.4,-19,7,0.017,3,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0014
164,-29,-0.21,0.07,0.37,1.6,-17,7,-0.015,0,0.02,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0013
167,-21,-0.42,0.2,0.43,0.9,-18,-12,-0.004,0.9,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.001
-77,-19,-0.09,0.21,0.63,-0.5,-19,-5,0.016,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-9e-04
-119,-21,0.08,0.21,0.67,-0.5,-19,-5,0.016,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,-0.003,0,-0.003,0,0,0,0,0,0.6,0.021,-0.0011
182,-22,0.37,-0.02,0.31,0.3,-19,15,0.002,0.6,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.0013
339,-18,0.39,0.01,0.17,0.7,-18,15,0.001,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.5,0.017,-0.0014
427,-7,0.25,0.11,0.14,1.2,-18,1,-0.017,0.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0013
311,21,-0.26,0.18,0.27,1.1,-18,-6,-0.01,0.1,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0014
282,24,-0.31,0.19,0.3,0.9,-18,-6,-0.009,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.6,0.02,-0.0015
245,27,-0.37,0.27,0.34,0.6,-18,-6,-0.009,-0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.0012
-20,32,-0.51,0.25,0.59,-0.8,-20,-8,0.007,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-9e-04
-117,30,-0.41,0.24,0.67,-1.4,-20,-7,0.008,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,-0.001,0,0.6,0.021,-8e-04
-191,24,0.17,0.21,0.72,-1.7,-21,-3,0.027,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0012
-309,12,0.57,0.12,0.83,-0.4,-19,-5,0,1.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0013
-332,4,0.53,0.11,0.84,0.6,-18,-3,-0.012,0.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.0015
-276,-9,0.21,0.08,0.76,1.5,-18,7,-0.022,0.1,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.0016
-201,-14,-0.08,-0.03,0.68,1.6,-17,8,-0.02,1.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.0011
42,-17,-0.42,0.09,0.49,0.5,-19,4,0.009,0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.001
156,-10,0.08,0.16,0.39,-0.4,-19,1,0.016,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.0013
166,1,0.13,0.2,0.41,0.5,-19,-7,-0.01,-0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.0015
84,5,-0.08,0.15,0.48,0.5,-18,-6,-0.019,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.001
156,26,-0.43,0.25,0.88,0.3,-18,-8,-0.004,-0.1,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039,-0.0017
28,28,-0.43,0.26,1.02,-0.6,-18,-8,0.004,0.1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.039,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,1.1,0.039,-0.0016
-24,28,-0.37,0.26,1.07,-0.9,-19,-7,0.008,0,0.037,0.037,0.037,0.037,0.037,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,-0.002,0,-0.001,0,0,0,0,0,0,0,1.1,0.038,-0.0015
-134,23,0.4,0.29,1.18,-0.8,-19,-9,0.008,-0.3,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.038,-0.0019
-383,11,0.39,0.28,1.44,0.6,-17,-10,-0.012,-0.6,0.036,0.036,0.036,0.036,0.036,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,1,0.037,-0.0021
-402,-27,-0.32,0.08,1.34,0.8,-17,9,-0.016,-0.7,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.0014
-211,-40,-0.42,0.06,1.13,-0.5,-18,6,0.017,0.7,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.0013
64,-44,0.21,0.11,0.82,-0.9,-19,7,0.016,-0.2,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.0022
166,-35,0.08,0.18,0.74,0.3,-18,-3,-0.024,0.1,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,-0.0023
127,-30,-0.45,0.12,0.75,-0.2,-18,3,-0.025,0.6,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.0011
156,-25,-0.73,0.2,0.73,-1.4,-19,-2,0.013,-0.5,0.03,0.03,0.03,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,-0.001,0,-0.002,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0.9,0.032,-9e-04
421,-3,0.76,0.19,0.45,-1.4,-19,-5,0.029,0.4,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,-0.0015
390,6,1.06,0.22,0.48,-0.4,-18,-5,0.021,-0.5,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,-0.002,0,0,0,0.001,0,0,0,0.9,0.033,-0.0024
72,23,-0.12,0.22,0.82,2.7,-15,-10,-0.045,-0.3,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,-0.0014
-56,24,-0.7,0.22,0.95,2.1,-16,-10,-0.039,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.032,0.032,0.033,0,0,0,0,-0.001,0,-0.001,0,-0.002,0,-0.002,0,-0.001,0,0.9,0.033,-9e-04
-162,16,-0.21,0.1,0.98,-0.1,-18,5,0.031,0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,-0.0012
-138,12,0.34,0.29,1.03,0.2,-18,-9,0.011,-1.5,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.0015
-279,-2,0.38,0.17,1.12,1.5,-17,-1,-0.008,-0.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.03,-0.0016
-40,-40,-0.44,0.07,0.81,0.8,-17,7,-0.005,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.0012
245,-35,-0.19,0.07,0.49,-0.6,-19,10,0.017,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.0011
400,-27,0.09,0.06,0.33,-0.7,-19,9,0.019,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.8,0.027,-0.0023
479,-13,0.35,0.18,0.28,-0.3,-18,3,-0.005,-0.5,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.8,0.029,-0.0022
474,-8,0.18,0.28,0.33,-0.1,-18,-6,-0.039,-1.7,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,-0.001,0,0,0,0,0,0,0,0,0,0.8,0.03,-0.0017
346,6,-0.4,0.18,0.45,-0.4,-18,-6,-0.009,0.3,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.0013
292,17,-0.44,0.15,0.48,-1.3,-19,-2,0.016,0.7,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.0011
215,34,0.23,0.6,0.64,-1.8,-20,-14,0.018,-4.6,0.032,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.033,-0.0012
-89,35,0.42,0.4,0.96,-1.4,-19,-23,0.015,0.8,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.033,-0.002,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.9,0.033,-0.0013
-245,33,0.52,0.36,1.09,-1,-19,-18,0.01,0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.031,0.031,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.9,0.032,-0.0014
-390,29,0.58,0.19,1.22,-0.6,-18,-18,0.005,1.6,0.03,0.03,0.03,0.03,0.03,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.029,-0.0016
-563,15,0.53,0.26,1.38,0.6,-17,-13,-0.011,0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.029,0.029,0.029,0.029,0.029,0.029,0.03,0,0,0,0,0,0,-0.002,0,0,0,0,0,-0.002,0,0.8,0.03,-0.0017
-532,-23,-0.03,0.06,1.25,1.5,-17,7,-0.017,-0.3,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0016
-285,-42,-0.4,0.02,0.96,0.9,-17,14,-0.012,-0.5,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.0012
-183,-45,-0.48,0.01,0.86,0.5,-17,13,-0.011,0.1,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.024,0.024,0.024,0.024,0.024,0,0,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0,0,0.7,0.024,-0.0011
77,-47,-0.31,0.04,0.6,-0.6,-18,13,0.016,-0.2,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.001
268,-42,-0.04,0.13,0.43,-0.8,-19,10,0.021,-1.3,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0011
338,-37,0.18,0.08,0.36,-0.8,-19,7,0.02,0.3,0.028,0.028,0.028,0.028,0.028,0.027,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0.7,0.025,-0.0019
118,-15,-0.28,0.24,0.65,0.1,-18,-9,-0.025,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.028,0.028,0.028,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.8,0.028,-0.0013
70,-14,-0.45,0.03,0.64,-0.3,-18,0,-0.021,2.7,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,-0.001,0,0.001,0,0,0,0,0,0,0,0.7,0.026,-0.0012
116,-12,-0.53,0.16,0.6,-0.9,-19,0,0.01,-0.5,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.001,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.7,0.026,-0.0011
116,-6,-0.11,0.26,0.65,-1.7,-20,-11,0.019,-0.3,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.001
-20,-5,0.28,0.14,0.73,-1.6,-19,-2,0.02,1.5,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.0013
-43,-5,0.55,0.21,0.76,-0.9,-19,-4,0.009,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,-0.0017
-162,-20,-0.25,0.14,0.86,0.7,-17,-1,-0.017,0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-8e-04
-81,-29,0.11,0.12,0.76,-0.6,-18,2,0.03,0.3,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0014
-36,-30,0.53,0.17,0.72,0,-18,2,0.009,-0.4,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.027,0.027,0.027,0.027,0.027,0.025,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.002,0,0.7,0.025,-0.0016
-317,-47,-0.17,0.15,1,1.2,-17,-4,-0.016,0,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0015
-336,-57,-0.4,-0.06,0.97,0.7,-17,7,-0.011,2.7,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.001,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.7,0.023,-8e-04
169,-63,-0.05,0.01,0.44,-0.6,-19,18,0.029,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-7e-04
268,-60,0.13,-0.02,0.34,-0.6,-18,16,0.028,0,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.6,0.021,-8e-04
433,-55,0.4,0.06,0.19,-0.3,-18,16,0.028,-0.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.024,0.024,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0,0,0.6,0.022,-0.0025
357,-36,0.4,0.35,0.39,1.2,-17,-14,-0.061,-1.9,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.028,0.028,0.027,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.7,0.027,-0.0024
252,-33,0.02,0.2,0.49,1.3,-17,-18,-0.063,1.3,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.8,0.026,-0.0019
139,-30,-0.58,0.2,0.58,1,-17,-12,-0.058,-0.2,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0.7,0.025,-7e-04
98,-26,-0.93,0.16,0.56,-1.3,-19,4,0.031,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.024,0.024,0.024,-0.001,0,0,0,0,0,0,0,0,0,-0.002,0,-0.001,0,0.7,0.024,-6e-04
276,-21,-0.12,0.15,0.38,-2.4,-20,6,0.044,-1,0.027,0.027,0.027,0.025,0.025,0.025,0.025,0.025,0.025,0.024,0.024,0.023,0.023,0.023,0,0,0.001,0,0,0,0,0,0.001,0,0.001,0,0,0,0.7,0.023,-0.001
255,-14,0.47,0.34,0.47,-2.1,-20,-12,0.039,-1.3,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.027,-0.0011
-47,-9,0.82,0.29,0.76,-0.3,-18,-14,0.005,-0.2,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.027,-0.0014
-247,-12,0.85,0.28,0.95,1,-17,-16,0.001,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.026,0.026,0.026,0.027,0,0,0,0,0,0,0,0,-0.002,0,0,0,-0.002,0,0.7,0.027,-0.0016
-326,-15,0.79,0.14,1,1.4,-17,-11,-0.017,1.3,0.024,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0017
-387,-21,0.62,0.15,1.05,2.1,-16,-8,-0.026,-0.4,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.0018
-440,-29,0.24,0.17,1.09,2.7,-15,-7,-0.034,-0.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.024,-0.0017
-455,-37,-0.13,0.12,1.08,2.7,-15,1,-0.037,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.6,0.023,-0.0012
-290,-54,-0.58,0.03,0.9,1.5,-16,4,0.004,0.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0011
-158,-61,-0.45,0.06,0.76,0.5,-18,8,0.01,0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-9e-04
-80,-63,-0.35,0.07,0.69,0.1,-18,8,0.01,-0.1,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.022,0.022,0.022,0,0,0,0,-0.001,0,0,0,0.001,0,0,0,0,0,0.6,0.022,-8e-04
-4,-64,-0.12,0.1,0.63,-0.4,-18,3,0.02,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.023,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.023,-0.0011
298,-57,0.32,0.06,0.33,0.1,-18,6,0.006,0.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0012
376,-50,0.38,0.08,0.26,0.6,-17,6,0.004,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0014
481,-26,0.19,0.11,0.17,1.6,-16,2,-0.012,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0016
310,2,-0.41,0.24,0.39,1.4,-17,-15,-0.019,0.3,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.0011
209,6,-0.55,0.26,0.49,1,-17,-14,-0.017,-0.2,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,-0.001,0,0.001,0,-0.003,0,0,0,0,0,0,0,0.7,0.025,-8e-04
-15,9,0.02,0.09,0.63,-0.6,-18,2,0.026,1.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.6,0.022,-0.0011
-110,8,0.43,0.23,0.77,0.3,-18,-11,0.003,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.0013
-167,7,0.44,0.22,0.82,0.6,-17,-10,0.002,0.1,0.023,0.023,0.023,0.023,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.0014
-314,-9,0.19,0.13,0.92,1.7,-16,-3,-0.013,0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0013
-336,-18,0,0.06,0.93,1.8,-16,-2,-0.012,0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.021,-0.0014
-190,-25,-0.17,0.03,0.75,1.7,-16,9,-0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.001
45,-27,-0.06,0.11,0.56,0.7,-17,2,0.012,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.0013
