"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
0.22947374,0.14601776,-0.091752763,-0.19500855,-0.19916351,-0.28828383,-0.22221159,0.015167814,-0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,0.39269908,0.39269908,0.28633491,0.31630552,0.29769663,0,0.28400074,0,0.28455403,0,0,0.26970617,0,0,0.31326395,0,0.32088828,0,1.6844138
-0.11081075,-0.060088112,-0.19301168,0.061328999,0.31410116,-0.034143089,-0.18807999,0.01017631,0.39269908,0.39269908,-0.39269908,0.39269908,0,0.39269908,-0.39269908,0,0.30499574,0.30569138,0.30605476,0.30206287,0.27981147,0.32103802,0,0.32571795,0.30647165,0,0.32792106,0,0.31836464,0.33570732,0,0,1.8194162
-0.13562376,0.11108371,0.24964028,-0.20704611,-0.19592127,0.16871713,0.02726226,0.15259097,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0,0,0,0,0.30253913,0,0.31420354,0.3116703,0.29711774,0,0.29931988,0,0,0,0.30802757,0.30216334,1.2930803
-0.092414564,-0.0081746588,0.2102676,0.30409779,0.22870077,-0.27885324,-0.05853674,0.11983216,0.39269908,0,0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.32186951,0.30896035,0.28246852,0.29595151,0.33012909,0.30787246,0,0,0.30435583,0,0.30936727,0.31003734,0.30409194,0.31214478,0,0.3080143,2.5191123
-0.1041267,-0.19040653,-0.13633693,0.062957617,0.040265791,0.048096465,-0.2886676,0.23937425,0,0,-0.39269908,0.39269908,0,0,0,0.39269908,0,0.31054291,0,0,0.27276513,0.28633087,0.32374194,0.28394745,0.28558293,0.33438896,0,0.30549514,0,0.32466745,0.2957885,0,2.0058608
-0.12487539,-0.19675669,-0.049181538,0.27307383,0.3133304,0.20644596,0.16238276,-0.24863872,0,-0.39269908,0,0,0,0.39269908,0,0,0,0.3088026,0,0.29850847,0.28693039,0.30719258,0.29674077,0.28451541,0.28744655,0,0.30397349,0.29899571,0,0.29778586,0,0,1.9664931
-0.013829834,0.039840876,-0.18195252,-0.049736329,-0.25483262,0.27560255,0.087926783,-0.01973558,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0.33043753,0,0.28869874,0.27479247,0,0.3044859,0,0.27774706,0.28942388,0,0.30399584,0.29745547,0.3010269,0.30434689,0,0,1.8168755
0.12066273,-0.23369796,-0.14254078,0.095584969,-0.11390279,0.12231008,-0.19279668,-0.095114906,-0.39269908,-0.39269908,0.39269908,-0.39269908,0,0,0.39269908,0.39269908,0,0.29633731,0.28298785,0.30594788,0.30004801,0.29443956,0.31822076,0.28131536,0.30440862,0,0,0.27590075,0.31602195,0.27933592,0.29195835,0,2.0874465
0.0047900483,0.081570223,-0.040301914,-0.026891578,-0.20573234,-0.10660019,-0.29324455,-0.030635287,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0,-0.39269908,0,0.30281041,0.30091232,0.31293549,0.31352711,0,0.28839823,0.29000283,0,0,0.32720511,0,0.32095602,0,0.28367866,0.29456103,0.29026301,2.1732857
-0.085033665,0.26384289,-0.26471367,0.080824938,7.7134258e-05,0.039758405,-0.31139789,0.22902101,0,-0.39269908,0,0,-0.39269908,0,0.39269908,-0.39269908,0,0.29098702,0,0.28649771,0,0.2977887,0.28507687,0.27825881,0.31443047,0.29352461,0,0,0.28056449,0,0.30782612,0,1.5481088
0.2077299,-0.24965015,0.041086993,0.027021677,-0.12097671,-0.016770776,0.24859329,-0.21078964,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0,-0.39269908,0,-0.39269908,0.3068456,0,0,0.31457567,0.30761941,0.28554721,0.29417653,0.28607001,0,0.3124188,0.29513279,0.28087865,0,0,0.31318201,0,1.9084768
-0.27551544,0.11949955,-0.30536379,-0.14338918,0.28796989,-0.027676891,-0.20979149,0.15809839,0,-0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,0.39269908,0.33286068,0.30095711,0,0.30225385,0.31073237,0.29028383,0.32132306,0,0,0,0,0.31388209,0,0,0.3221347,0,1.7885007
-0.21818554,-0.17735648,-0.087294628,-0.037050519,-0.044401056,0.19387039,-0.080221268,0.092716677,0,0.39269908,0.39269908,0,0,0.39269908,-0.39269908,-0.39269908,0,0,0.30081433,0.2961919,0.30458287,0.28955006,0.28429721,0.31770495,0.31914072,0.29115735,0,0,0.29751909,0,0,0,2.2337905
-0.21456379,-0.25350997,-0.11403219,-0.16745818,-0.23090744,0.26219761,-0.27090758,0.28077354,0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,-0.39269908,0,0.30307801,0,0,0.28897094,0.30950462,0.28815743,0,0.30117107,0.29057624,0,0.27589265,0.30225733,0.29523452,0.31044533,0.3090495,0.28977544,1.9976646
0.2738333,-0.11696415,0.19226496,-0.045089727,-0.07089492,-0.2389861,0.20106112,0.13722654,-0.39269908,0.39269908,0.39269908,0,0.39269908,-0.39269908,0,-0.39269908,0,0.33443967,0.31556065,0.31260118,0,0.31303642,0.30651505,0,0.27372923,0.30089024,0,0,0,0,0,0,1.3850008
0.092363238,-0.22614114,-0.055330179,-0.022884675,-0.091785396,-0.11515812,-0.24138686,0.063818944,0,-0.39269908,0,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.3060909,0,0.29439836,0.30887239,0.25156741,0.30945924,0,0.31577888,0,0.30772798,0.27770477,0,0,0,0.30149669,0,1.9489845
-0.10879798,-0.16067024,0.12828524,-0.2992251,-0.014766675,0.0023168677,-0.016153645,-0.060704011,0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,-0.39269908,0.39269908,0.29693433,0.30631508,0.31227911,0.30261753,0.28893922,0.29727728,0.2932493,0.30022585,0.28345103,0,0,0,0,0.2924666,0.31318378,0.2876671,2.4266467
0.22465653,0.23619286,-0.023041189,-0.20905349,-0.0048186627,0.065826338,-0.12566378,-0.2526507,-0.39269908,0,0.39269908,0,0.39269908,0,0.39269908,-0.39269908,0,0.29366555,0.27143691,0.2967327,0,0.32231299,0.31986198,0.30740179,0.29800789,0.2960999,0.29088647,0.3025603,0.29885505,0,0.32075612,0,2.2248442
-0.29137941,-0.099034287,-0.053469972,-0.17431487,0.13935732,-0.19294885,-0.1393785,-0.16292721,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0,0.39269908,0.39269908,0.27350183,0.30416648,0.31122363,0,0.28830529,0.30329133,0.31109697,0.30568269,0.31849373,0,0.3332089,0,0.31281286,0,0.32042764,0,1.9652422
-0.1852065,-0.075682382,-0.27708849,0.070635252,0.2729715,-0.14986249,0.19009385,-0.092327827,0.39269908,0,0,-0.39269908,0,0,-0.39269908,0,0.26762339,0,0.30602892,0.27586791,0.31673141,0,0,0.30919494,0,0,0,0,0.29256166,0,0.29692155,0,1.3763928
0.16602607,0.037486378,-0.16993117,0.30293766,0.20816663,0.17892132,-0.0017805403,0.23374915,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0,-0.39269908,0,0.3005125,0.29290959,0.30021362,0.32458213,0.28054482,0.28543642,0.3067415,0.3010526,0.27970627,0,0,0,0.30938307,0,0,0.30036294,1.7752178
-0.23506075,0.20096908,-0.15310313,-0.23998406,-0.23537075,0.017318689,0.16372843,-0.25144204,0,0,0,0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.29641617,0.30128122,0,0.29469596,0,0.2806808,0.31205713,0.31192817,0.30373996,0.27727917,0,0,0,0,0,0,1.4206373
-0.11557099,-0.26901382,0.06493864,0.034433972,0.050394505,0.0070665741,0.015709336,0.13302019,0.39269908,0,0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.31974895,0.28265443,0.31746467,0,0.29915567,0.32048542,0.27560821,0.2597949,0,0.28493182,0,0.30920426,0.32682129,0,0.28123586,1.9797405
0.084583639,-0.28761865,0.27606472,-0.31263512,0.16934068,-0.17411662,-0.29867468,-0.18867009,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0,0.30076225,0,0.30912162,0.3145373,0.2946166,0.29410941,0.29694429,0.29988066,0.30750819,0.30582757,0,0.3008791,0.29944279,0,0,1.9881199
-0.026483308,-0.25544217,0.084046621,0.11149918,-0.30741874,-0.12347211,0.14028925,-0.23797412,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.29101885,0.31119626,0.29088202,0.29799223,0.32089215,0.30495456,0.30791283,0.29142297,0.28370112,0,0,0,0.31045498,0.30928448,0.30408542,0,2.4529544
-0.28976629,-0.0051810398,0.25853978,-0.17291485,-0.20675962,0.22084672,0.29332979,0.206526,0.39269908,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0.30690522,0.30741382,0,0.30640521,0,0.28885375,0.31547209,0.25234056,0,0,0.29519954,0,0.30934025,0,0,0,1.6555007
-0.27548483,0.005782626,-0.2007779,0.22465284,0.17424771,-0.011428128,0.19291725,0.23663671,0,-0.39269908,0,0,0,0,0,0,0.31329285,0,0.30163632,0.30542376,0.26759887,0.31916226,0,0,0.29401254,0,0,0.31704146,0.30359864,0.2851408,0,0,1.357675
-0.17351368,-0.21814992,-0.20703906,-0.077420487,0.041557192,-0.23848239,-0.12960002,0.19276179,0.39269908,0,0,0,0.39269908,0,-0.39269908,0.39269908,0.28842666,0.27738889,0.29701085,0,0.29486148,0,0.31413203,0,0,0,0.29901259,0.32226003,0.30070666,0.28145242,0.31717865,0,1.6968516
-0.27994044,-0.10985088,-0.26396761,0.053521397,-0.21801102,0.24253166,-0.30100358,0.25359889,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0,0,0.39269908,0.29254215,0,0.29690494,0.3392414,0.29193432,0.27907817,0.29155159,0.29257586,0,0.32879641,0.29984,0.28736701,0,0.31510685,0.28901359,0.30638505,2.6181404
0.033464386,0.090847376,0.057821691,-0.1996119,-0.28454645,-0.23981053,0.16774888,0.090212478,0,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0.30054919,0,0.30532915,0.30465454,0,0.31152436,0,0,0.29849051,0,0,0,0,0.30076732,0.3194668,1.5660524
0.14029015,-0.22289229,-0.11571001,-0.09228216,-0.29612435,-0.050801795,0.059106881,0.037754842,0,-0.39269908,-0.39269908,0,0,0.39269908,0,0,0,0,0.30913625,0,0,0.29965268,0.29115761,0,0,0.31822396,0,0.30682701,0,0.28698546,0,0,1.042151
-0.24148634,0.2767914,-0.037366963,0.29198969,0.30300679,0.11341057,-0.22699186,0.097941324,0,0.39269908,0.39269908,0,0.39269908,-0.39269908,0.39269908,0.39269908,0.28762101,0.31443302,0.31034285,0.28772687,0.2934889,0.30717503,0.2962029,0,0,0.30800458,0.29791578,0,0.30061298,0.29632639,0.27994688,0,2.1560099
0.12496796,-0.13232667,0.23333725,-0.26507416,0.30521169,0.10041396,-0.0061602581,0.13710027,0.39269908,0.39269908,0,0,0,-0.39269908,-0.39269908,0,0.30956467,0.31421271,0.3021338,0,0.30234577,0,0.30147816,0.29900021,0.3145451,0,0,0.3077074,0,0,0,0,1.7379863
0.093595062,-0.25739435,-0.053702177,-0.30708111,-0.10386878,-0.25370488,-0.24832859,0.26133525,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,-0.39269908,-0.39269908,0.29509698,0.30883147,0,0.30409684,0,0.30485326,0.30307204,0,0,0.32837076,0.29240639,0,0.28154611,0.30875592,0.28122314,0.31433985,1.9391915
0.22970573,0.27521885,-0.077797832,-0.017296421,0.21053399,-0.24523258,0.14554888,0.19598311,0.39269908,0.39269908,0.39269908,0,-0.39269908,0,0,-0.39269908,0.27696758,0.29343708,0.28289626,0,0.3039023,0,0.30260074,0.32296605,0,0.30300914,0.29219424,0.27929731,0.30750531,0.27353589,0.29806451,0.31198184,2.6452627
-0.13737833,0.15299974,-0.24107886,0.2137897,-0.19018504,-0.18365764,0.19504839,0.24043978,-0.39269908,0,0,-0.39269908,-0.39269908,-0.39269908,0,0,0,0.29014555,0.30764049,0.30394145,0,0.29658533,0.29682921,0.29576652,0,0.31598744,0.29602923,0.27709135,0.29783252,0.2933305,0,0,2.3187512
0.070817257,0.19034431,-0.28111465,0.26143352,0.08172564,0.058525734,-0.30480706,-0.2113264,0.39269908,0,0,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0.30876257,0.32618518,0.29216434,0.2841262,0.29452978,0.32152943,0,0.28704619,0,0,0.3301709,0.29337213,0,0.29568795,0.31775044,0,1.8213869
-0.034577001,0.058992635,0.0025729565,-0.11029917,-0.25848945,-0.23778755,0.2388547,0.10384394,-0.39269908,0,0.39269908,0.39269908,0,-0.39269908,0.39269908,0,0.26975245,0.30824347,0.2947437,0.31292181,0.29403587,0.30503892,0,0,0.30263575,0,0,0.30523854,0,0,0,0,1.4617734
0.28143863,0.15715309,-0.17904387,-0.17281113,0.27985018,-0.15050691,0.04070099,-0.17733445,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.39269908,0,0.39269908,0.29517615,0,0,0.30726353,0.28995366,0.29075347,0.28097572,0.27847021,0.29699843,0.3030977,0,0.30159457,0.32663392,0,0,0,1.5034606
-0.25996458,0.10235143,-0.11560198,-0.16156664,0.14213795,0.045402613,0.30302648,-0.18399781,0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0,0,0.39269908,0,0.28533074,0.29137949,0.30251043,0.28481427,0,0,0.28695452,0.31619899,0,0,0.29827123,0.30378194,0,0.29149197,0.29985337,1.5740559
0.01506193,-0.066515935,-0.15465543,0.059941656,0.24480561,0.21812638,-0.18848643,0.090669388,0.39269908,-0.39269908,0,0,0,-0.39269908,0.39269908,-0.39269908,0.28222493,0,0.3025467,0.32621148,0.28367184,0,0.30185594,0.30198184,0,0.3239567,0.29815947,0.30693048,0.30668039,0,0.33018899,0.30317476,2.1842298
0.18496961,-0.13591555,0.23349067,-0.1998278,-0.14332698,0.076758715,0.14578319,-0.2641586,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0,0.39269908,0,0,0.28391761,0.27638582,0.30217609,0.33005744,0.29100329,0,0.3137279,0,0.30053147,0.29377206,0.29079663,0,0,0.29658456,0,2.0335071
-0.19303505,0.29685615,-0.21613906,0.28861096,0.065391468,0.10528943,0.2544208,-0.28554635,0,0,0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0,0,0.29529737,0,0.28509603,0.32024223,0.32290381,0.27544283,0.31244249,0,0,0,0.29345074,0,0.29261461,0.29475287,0.27646483,1.8525728
-0.0953084,-0.2643494,-0.080018489,-0.26908989,0.042934698,0.29379709,-0.10761659,0.21695458,0.39269908,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0.29976833,0,0,0.30238913,0.31278063,0,0,0.29569872,0,0,0.31367419,0,0.29798059,0.26782988,0,0,1.4301186
-0.064809591,0.24953169,-0.14711462,-0.12202419,-0.028849394,0.19014692,0.17121731,-0.049535104,0,0,0,0,0.39269908,0.39269908,0,0,0.32061529,0.28119694,0,0.29616284,0,0,0,0,0,0,0,0.32044964,0.29387419,0,0,0,0.89887908
-0.10261382,0.10383541,-0.30721913,0.08972974,0.12326346,0.1227552,-0.2514866,-0.036538599,-0.39269908,-0.39269908,0,-0.39269908,0,0,0,-0.39269908,0.30516474,0,0.30871618,0.3056947,0,0.30276644,0,0,0,0,0.29672736,0,0,0.29407913,0.32175003,0,1.3806095
-0.072764868,-0.25127758,-0.29342148,0.13735889,0.14851471,-0.22282405,-0.22541512,0.20874094,-0.39269908,0,0,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.32953838,0,0.30521594,0,0,0.28737045,0.28759438,0.28987216,0.31498551,0.28354363,0,0,0.31170148,0.31234458,0.31965699,0.33422525,2.1887587
0.24463037,-0.21383902,-0.01047079,-0.053375277,0.16057676,0.18559827,-0.25143079,0.27314208,0.39269908,-0.39269908,0,-0.39269908,0,-0.39269908,0,0,0,0.31261345,0.29813721,0,0.32004176,0,0,0.29945275,0.28834477,0,0.29307411,0.30474894,0,0.30043877,0.28827657,0.29615226,1.3929345
-0.0021512247,0.28684135,-0.145484,0.26608944,-0.20614742,-0.17131949,0.21710472,0.23324773,0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,-0.39269908,0,0,0.30926437,0.29050654,0.3047875,0.29435352,0.32855773,0.30823767,0.29014059,0,0,0,0.28599188,0.31234268,0.28507039,0,2.0104108
0.22615401,0.27169319,-0.27170843,0.015489468,0.20761802,-0.24513344,-0.073093397,-0.11800222,-0.39269908,0.39269908,0.39269908,-0.39269908,0,0,0.39269908,0,0,0.29717034,0,0,0.2852251,0.28905534,0.29284391,0.29933757,0,0.29854271,0,0,0.31692798,0.29857017,0.28411972,0,1.7015669
-0.29276515,-0.14151005,-0.17373273,-0.12984224,-0.10824528,-0.29621752,0.26811718,-0.055059233,0.39269908,0,0,-0.39269908,0,0.39269908,0.39269908,0,0.28116028,0,0.29563086,0.27189054,0.30748041,0,0,0.28544015,0.26557938,0.30457409,0.28055829,0,0,0.29625857,0,0.31008275,1.6713904
0.11468694,-0.13782731,0.14679404,-0.23945605,-0.15762268,-0.17349804,0.044737111,-0.20065903,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0.30575665,0.29878211,0.29365424,0,0.29895738,0,0,0.29969426,0,0,0.30293851,0,0.3162,0,0,0,1.0760461
0.2022017,-0.17103988,-0.10997155,0.22135388,0.02066508,-0.14215281,-0.29515513,-0.097391648,0,0.39269908,0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,0.32101239,0,0,0.28732406,0,0.30751033,0.30413986,0.32540018,0,0.2962438,0.3088068,0,0.29446326,0,0,0.28651666,1.167889
-0.25153488,-0.21971289,-0.086487273,-0.29084376,0.10706421,-0.076017768,-0.25905364,-0.29549125,0,0.39269908,0,0,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.31004602,0,0,0.3100596,0.28068941,0.27935841,0.29739455,0,0.28251356,0,0.32350687,0.29332706,0,0,0.27924501,0.28666963,1.992571
0.052240828,0.25060211,0.25049722,-0.25576273,-0.27710906,-0.2750961,0.25583664,0.26269927,0,-0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,0,0.28569804,0.30606012,0,0.29405364,0.29239241,0,0,0.30080856,0.31860085,0.31542665,0,0.28844436,0,0.30117714,0,0,1.9007824
0.26920199,-0.043910843,0.26473485,0.27515439,0.095440774,-0.024126456,-0.22788786,0.1184916,-0.39269908,0,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.31187565,0.29089832,0,0.29673338,0,0,0.32516917,0.30880378,0,0.29453049,0.30196238,0.28576278,0,0,0,0,1.1117733
0.1385471,0.012614016,0.26042651,0.12141222,-0.20343288,0.21295412,0.21762365,0.15855967,0.39269908,0.39269908,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0.29087772,0,0.30225807,0.2852569,0,0.28876431,0,0,0,0.31585545,0.33280786,0,0.31598038,0.29340684,0,1.7697314
0.05767241,-0.19530089,-0.086070208,-0.19273004,-0.23167915,-0.14151359,-0.233229,0.19958596,-0.39269908,0.39269908,0.39269908,-0.39269908,0,0.39269908,0.39269908,0,0.32449673,0.31652904,0.30366615,0,0.28847902,0,0.29144478,0.27523409,0.31940817,0,0.3007045,0,0.2891293,0,0,0.30538974,1.8150171
-0.086236196,0.15910803,0.0049732457,0.018976734,-0.24384281,0.25561503,0.30801366,0.069160323,0,0.39269908,0,0,-0.39269908,0,-0.39269908,0.39269908,0,0.29077541,0.30847961,0,0.30906145,0.27381451,0.31218075,0.32053859,0.29836417,0,0,0.32376543,0.27958309,0,0,0,1.6596292
0.26749833,0.2253677,0.25089503,0.14716014,0.25876297,-0.19164058,-0.14237768,-0.30471951,0,-0.39269908,0.39269908,-0.39269908,0,0,0,0,0,0.30411749,0,0.30623099,0.28796257,0.29911081,0.29251581,0,0,0,0.28525909,0.29227297,0.31457107,0.30974082,0.31419714,0.31682504,1.7182001
-0.073138386,-0.24580107,0.015696314,-0.085826126,0.13964546,0.25149948,0.25302946,0.20631406,-0.39269908,0,0.39269908,-0.39269908,0,0,0.39269908,0,0.28453783,0.3207985,0.30416943,0.31201145,0,0.2918698,0,0.31712365,0.30432032,0.31086347,0,0.29538456,0.3232277,0.3131018,0,0.28649051,2.0976673
-0.28847673,0.30563769,-0.27958233,0.25405774,-0.10421682,0.18004243,-0.008925905,0.15044371,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0,0.30973007,0.30813589,0.27304871,0.29318156,0.29665313,0,0,0.2950307,0,0.31160505,0.3223813,0,0,0,0,0.29840331,1.6073954
0.31076118,-0.24887341,-0.099018829,0.20633381,0.16243934,0.074004361,-0.27939297,0.29507499,0,0.39269908,-0.39269908,0,0,-0.39269908,0.39269908,-0.39269908,0.29906485,0,0.32794282,0,0.32342457,0.27799101,0.33294589,0.30620142,0,0,0.26906922,0,0.28926753,0,0.27714623,0,1.777139
-0.17638751,-0.13813316,0.032951809,0.27243102,0.19104254,0.14423992,0.18743611,-0.15039321,0,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0,0,0.3091745,0,0.29037214,0.3242803,0.29494862,0,0.29527271,0,0,0.28020664,0.31532145,0,0,0.29365222,1.6855427
0.22051497,-0.25591847,0.2469382,0.2463987,-0.024511831,0.20660773,-0.26040923,0.16894862,0.39269908,0,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.29914531,0.28767783,0.3046751,0,0,0.31355468,0,0.31062892,0.31479292,0,0.30842563,0,0.30171956,0,0.29208663,0.29961557,1.8897574
0.086757622,-0.19195348,0.25354867,0.13616973,0.26857137,0.038637791,-0.29600104,0.13665393,0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.3101036,0.3087025,0.33542594,0,0.28628256,0.30341761,0.28088657,0.29500095,0,0.30351024,0,0.28667416,0.30823167,0.2945851,0,0,2.3688542
0.06020015,0.19108155,0.17152604,0.11266044,-0.26803599,0.16289731,0.23131356,0.28016947,0.39269908,0.39269908,0,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.28455276,0.2922998,0.29548154,0,0.2856156,0.27820989,0.29115004,0,0,0,0.30143384,0,0.32373352,0,0,0.29264412,1.8900896
0.29224948,0.27113589,-0.21346351,0.017638908,-0.10922226,0.24826526,-0.069174287,-0.22295403,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,0.28536677,0.31371233,0.29551925,0,0.30198296,0.29624768,0.31790496,0.27263759,0,0.28206751,0,0,0,0.3104609,0.3097028,0,2.138765
0.27931071,0.20730432,0.13742236,-0.041394062,-0.16139427,-0.10243572,-0.044366019,0.154407,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.29277382,0.30709279,0.29809758,0.29569045,0.28473729,0.32695182,0.30127792,0.28777366,0,0,0.28380387,0,0.28433421,0,0.30166999,0,2.296351
-0.041575464,-0.068612541,-0.20646842,0.08849176,0.051053459,-0.22762888,0.07293543,-0.023685945,0.39269908,0,0,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.31143675,0.26888541,0.30833727,0.32484388,0.32122143,0.29397803,0.28308138,0.29138171,0,0,0,0.2953748,0.30851843,0,0,0,2.0945896
0.21137025,-0.013255247,0.27213382,0.22250612,-0.091508072,0.14759033,-0.050839983,0.045604385,0,0,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.29959417,0.30478179,0.32154218,0.2913144,0.29941067,0,0.31455943,0,0,0,0,0,0.31138633,0,0,0,1.2841126
-0.064617201,-0.28687396,0.22570324,0.23539267,-0.27716264,0.081027489,0.26275348,0.27511969,0.39269908,0,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,0.29805171,0.31263949,0,0.31307365,0.28955437,0,0.31063102,0.28867618,0,0,0,0,0.29921255,0.30276951,0.31088417,0,1.8856648
-0.15864641,0.21367625,-0.21190786,-0.22598197,0.10657364,-0.15301429,-0.0034660685,0.1794093,0,-0.39269908,0.39269908,-0.39269908,0,0.39269908,-0.39269908,0,0.30127187,0,0.32423737,0,0,0.32140903,0,0.31183478,0.27564637,0.31254957,0.30415738,0,0,0.30070185,0.30409909,0,1.769216
-0.28260219,-0.23527553,-0.26735514,0.29621419,0.30424074,0.11787282,0.00017439871,-0.21047359,0,-0.39269908,-0.39269908,0,0.39269908,0,-0.39269908,0.39269908,0.29420079,0.31806965,0,0.29426514,0,0,0.30913031,0.27123175,0,0,0,0,0,0.30224897,0.29810112,0,1.7972595
0.2051632,-0.034154369,0.25065107,-0.18327296,-0.25116549,-0.29457957,0.15120265,-0.28549772,0.39269908,0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0.26897312,0.31117458,0.30405493,0.3084311,0.30517604,0.3040479,0,0.28271693,0,0.33282191,0,0,0,0,0,0.29469583,1.4748894
